Codigo;Nome;Sigla;CodigoPai
63499;Seção de Suporte Operacional;SSO;63498
63500;Seção de Produção e Conferência;SPCON;63498
63501;Seção de Orientação e Apoio às Zonas Eleitorais;SOAZE;63498
63503;Seção de Planejamento e Coordenação de Eleições;SPCE;63502
63504;Seção de Informações e Estatística;SIE;63502
63505;Seção de Informações e Estatística;SIE;63502
63506;Seção de Jurisprudência;SJ-4ªR;63301
63507;Seção de Acórdãos;SAC-4ªR;63304
63508;Seção de Documentos Administrativos e Processuais;SDAP;63304
63509;Seção de Documentos Históricos e Especiais;SDHE-4ªR;63304
63510;Presidência;PRESI-TRESP;62865
63512;Corregedoria Regional Eleitoral;CRE;63511
63517;Seção de Registro e Expedição de Certidões;SREC;63516
63518;Secretaria do Tribunal;ST;63513
63519;Diretoria Geral;DG;63513
63522;Divisão de Pagamento e Recolhimento;DDPR/UFRGS;58396
87424;Embrapa Semi-Árido;EMBRAPA-PE;25
78073;Secretaria Administrativa da Câmara de extensão;N/D;71934
76604;Coordenação de Suporte ao Desenvolvimento Institucional;COSDI;1695
63528;Seção de Auditoria de Material;SAM;63527
63529;Seção de Auditoria de Pessoal;SAP;63527
63530;Assessoria Técnica;ASTEC;63521
63532;Assistência de Comunicações;ASCOM;63531
63534;Seção de Orientação aos Cartórios Eleitorais;SOCE;63533
63541;Secretaria de Administração;SA;63520
63542;Secretaria de Informática;SINF;63520
63543;Secretaria de Orçamento e Finanças;SOF;63520
63544;Secretaria de Recursos Humanos;SRH;63520
63545;Secretaria Judiciária;SJ;63520
63548;Diretoria do Foro;DF-SJSP;63547
63549;Seção Judiciária do Mato Grosso do Sul;SJMS;63546
63554;Comissão Permanente de Licitação;CPL;63553
63558;Central de Mandados;CM;63557
63559;Centro de Estudos e Treinamento;CET;63557
63560;Seção de Apoio Jurídico;SAJ;63557
63561;Seção de Controle Interno;SCI;63557
63563;Comissão Permanente de Licitação;CPL;63562
63565;Seção de Almoxarifado;SA;63564
63566;Seção de Compras e Licitações;SCL;63564
63567;Seção de Conservação e Recuperação;SCR;63564
63568;Seção de Contratos;SC;63564
63569;Seção de Patrimônio;SPAT;63564
63570;Seção de Segurança;SSEG;63564
63571;Seção de Serviços Gerais;SSG;63564
63572;Seção de Transportes;ST;63564
63574;Seção de Arquivo Administrativo;SAA;63573
63575;Seção de Arquivo Judicial;SAJ;63573
63576;Seção de Biblioteca;SB;63573
63577;Seção de Contadoria;SC;63573
63578;Seção de Distribuição;SD;63573
63582;Seção de Análise e Desenvolvimento Organizacional;SDO;63562
63583;Seção de Apoio Administrativo;SAADM;63562
63584;Seção de Comunicação;SCOM;63562
63587;Seção de Compras;SAMX-FMTM;23258
76250;Centro de Instrução de Blindados;C I Bld;1601
63590;Departamento de Parasitologia;DP-UFAM;16257
63591;Biblioteca;N/D;11784
63592;Coordenação do Colegiado de Graduação em História;CCGH-UFMG;11788
63593;Divisão Clínica;DA-UFMG;68358
63594;Colegiado do Curso de Estátistica;CCE/UFES;33297
83968;Seção de Orientação Educacional;SOAE;8068
63597;Coordenação do Programa de Pós-Graduação em Teoria e Pesquisa do Comportamento;CPGTPC;415
63598;Seção de Protocolo;SP;63573
63599;Seção de Registro Geral e Controle de Avaliações;SRGCA;63573
63600;Seção de Microinformática;SM;63579
63601;Seção de Operações;SO;63579
63602;Seção de Redes;SR;63579
63603;Seção de Sistemas Departamentais;SSD;63579
63604;Seção de Treinamento;ST;63579
63605;Seção de Execução Orçamentária e Financeira;SEOF;63580
63606;Seção de Programação Orçamentária e Financeira;SPOF;63580
63607;Seção de Assistência à Saúde;SAS;63581
63608;Seção de Assistência Social;SASO;63581
63609;Seção de Legislação de Pessoal;SLP;63581
63610;Seção de Pagamento de Pessoal;SPP;63581
63611;Seção de Pessoal;SPES;63581
63612;Seção Médica;SM;63581
63616;Seção de Compras e Licitações;SCL;63615
63617;Seção de Acompanhamento de Contratos;SAC;63615
63619;Seção de Apoio Jurídico;SAJ;63618
63620;Seção de Controle Interno;SCI;63618
63621;Centro de Estudos e Treinamento;CET;63618
63622;Central de Mandados;CM;63618
63624;Seção de Apoio Administrativo;SAA;63623
63625;Seção de Análise e Desenvolvimento Organizacional;SADORG;63623
63626;Seção de Comunicação Social;SCS;63623
63627;Seção de Relações Públicas;SRP;63623
63628;Comissão Permanente de Licitações;CPL;63623
63629;Pregoeiro(A);N/D;63623
63630;Núcleo de Contadoria;NC;63623
63631;Núcleo de Apoio Judiciário;NAJ;63623
63632;Núcleo de Informática;NI;63623
63633;Núcleo de Recursos Humanos;NRH;63623
63634;Núcleo de Planejamento, Orçamento e Finanças;NPOF;63623
63636;Seção de Apoio Administrativo;SAA;63635
63637;Seção de Almoxarifado;SA;63635
63638;Seção de Patrimônio;SPAT;63635
63639;Seção de Serviços Gerais;SSG;63635
63640;Seção de Protocolo e Expedição de Documentos;SPED;63635
63641;Seção de Conservação e Recuperação;SCR;63635
63642;Seção de Telecomunicações;STEL;63635
63643;Seção de Segurança;SSEG;63635
63644;Seção de Transportes;STRAN;63635
63645;Seção de Processamento de Licitações;SPL;63635
63646;Seção de Contratos;SCON;63635
63647;Seção de Compras;SCOM;63635
63649;Setor de Artes Gráficas;SAG;63648
63650;Setor de Remessa de Material;SRM;63648
63651;Seção de Contratos;SCON;63536
63653;Setor de Cadastro de Fornecedores;SCF;63652
63654;Setor de Preparação e Análise de Compras;SPAC;63652
63656;Setor de Recebimento de Material;SRM;63655
63658;Seção de Protocolo Geral;SPG;63657
63660;Setor de Distribuição de Correspondência;SDC;63659
63661;Setor de Arquivo;SA;63657
63664;Setor de Portaria;SEPOR;63663
63665;Setor de Zeladoria;SEZ;63663
63667;Setor de Manutenção;SM;63666
63668;Setor de Transporte;STRAN;63666
63669;Setor de Mecânica;SMEC;63666
63671;Seção de Programação Orçamentária;SPO;63670
63672;Seção de Execução Orçamentária;SEO;63670
63674;Seção de Programação e Execução Financeira;SPEF;63673
63675;Seção de Contabilidade;SC;63673
63678;Setor de Rede;SR;63677
63679;Setor de Instalação e Manutenção de Equipamentos;SIME;63677
63680;Setor de Banco de Dados;SBD;63677
63681;Seção de Produção e Operação;SPO;63676
63682;Seção de Desenvolvimento;SD;63676
63684;Setor de Apoio ao Usuário;SAUS;63683
63685;Setor de Treinamento;ST;63683
63688;Setor de Atendimento;SA;63687
63689;Seção de Controle do Alistamento Eleitoral;SCAE;63686
63691;Seção de Acórdãos;SA;63690
63692;Seção de Preparação das Seções;SPS;63690
63695;Setor de Revisão e Distribuição;SRD;63694
63696;Seção de Feitos Cíveis;SFC;63693
63697;Seção de Feitos Criminais;SFCR;63693
63700;Setor de Dados Eleitorais;SDE;63699
63702;Setor de Biblioteca;SB;63701
63703;Setor de Registro de Atos Partidários;SRAP;63701
63710;Oficial de Gabinete;OG-GABPRES;63709
63711;Seção de Apoio Técnico;SAT-GABPRES;63709
63712;Assessoria;Assessoria-PRES;63708
63713;Assessoria;ASSES-PRES;63708
63715;Assessoria;Assessoria-CRE;63714
63717;Oficial de Gabinete;OFGAB-GABCOR;63716
63723;Secretaria Judiciária;SJ-TRE-PE;62858
63727;Comissão de Jurisprudência e de Precedentes Normativos;CJPN-TST;61502
63728;Vice-Presidência;VP-TST;61501
63730;Secretaria da Corregedoria;SCOR-TST;63729
63731;Conselho Superior da Justiça do Trabalho;CSJT-TST;61501
63733;Secretaria de Distribuição;SD-DGCJ;63732
63734;Secretaria do Tribunal Pleno;STP-DGCJ;63732
63735;Seção Administrativa;SA-DGCJ;63732
63736;Seção Especializada em Dissídios Coletivos;SEDC-DGCJ;63732
63737;Subseção I Especializada em Dissídios Individuais;SUB I-DGCJ;63732
63738;Subseção II Especializada em Dissídios Individuais;SUB II-DGCJ;63732
63739;Secretaria da 1ª Turma;1ªT-DGCJ;63732
63740;Secretaria da 2ª Turma;2ªT-DGCJ;63732
63741;Secretaria da 3ª Turma;3ªT-DGCJ;63732
63742;Secretaria da 4ª Turma;4ªT-DGCJ;63732
63743;Secretaria da 5ª Turma;5ªT-DGCJ;63732
63744;Subsecretaria de Recursos;SR-TST;63732
63747;Serviço de Contratos Administrativos;SCA-SA;63746
63748;Serviço da Apoio Administrativo;SAA-TST;63746
63749;Serviço de Conservação e Arquivo;SCAR-TST;63746
63750;Serviço de Material e Patrimônio;SMP-TST;63746
63751;Serviço Gerais;SG-TST;63746
63752;Serviço de Licitações e Compras;SLC-TST;63746
63753;Comissão Permanente de Licitação;CPL-TST;63746
63754;Serviço de Engenharia;SE-TST;63746
63755;Serviço de Multimídia;SM-TST;63746
63757;Serviço de Orçamento e Pagamento;SOP-SOF;63756
63758;Serviço de Contabilidade;SC-TST;63756
63759;Serviço de Administração Financeira;SAF-SOF;63756
63761;Serviço de Administração de Pessoal;SAP-SRH;63760
63762;Serviço de Legislação de Pessoal;SLP-SRH;63760
63763;Serviço de Desenvolvimento e Capacitação;SDC-SRH;63760
63764;Serviço Médico;SAMS-TST;63760
63765;Serviço de Preparação de Pagamento de Pessoal;SPPP-SRH;63760
63767;Serviço de Análise de Despesa com Pessoal;SADP-SCI;63766
63768;Serviço de Acompanhamento e Controle de Despesas Diversas;SACDD-SCI;63766
63772;Supervisão de Gabinete;Sgp;63771
63774;Serviço de Apoio Médico;Sam;63773
63776;Supervisão de Comunicação Social;Scs;63775
63777;Divisão de Gabinete;Dgab;63775
63778;Serviço de Transporte da Presidência;Stpr;63775
63779;Assessoria Jurídica da Presidência ;Assj;62857
63781;Supervisão de Gabinete;Sgab;63780
63782;Serviço de Transporte;St;63780
63785;Serviço de Pesquisa, Documentação e Arquivo;Spda;63784
63786;Serviço de Consulta e Digitação;Scd;63784
63788;Setor de Controle e Autuação de Processos;N/D;63787
63791;Setor de Editoração;Se;63790
63792;Setor de Documentação;Sd;63790
63794;Setor de Legislação;Sl;63793
63797;Divisão de Orientação Partidária;Dop;63796
63799;Setor de Lançamentos e Registros Contábeis;Slrc;63798
63801;Setor de Análise de Gestão;Sag;63800
63803;Supervisão de Gabinete;Sgab;63802
63806;Divisão de Transporte de Processos e Cumprimento de Mandados;Dtpcm;63804
63812;Coordenadoria da Segunda Turma;CST-STJ;63811
63813;Secretaria do Tribunal;ST-STJ;63811
63814;Secretaria de Recursos Humanos;SRH;63811
63815;Distribuição;DIST-STJ;63811
63816;Subsecretaria de Execução  Judicial e Estatística;SEJE;63811
63817;Coordenadoria da Corte Especial;CCE;63811
63818;Coordenadoria da Primeira Seção;CPS;63811
63819;Coordenadoria da Segunda Seção;CSS-STJ;63811
63820;Coordenadoria da Terceira Seção;CTS-STJ;63811
63821;Coordenadoria da Primeira Turma;CPT-STJ;63811
63822;Coordenadoria da Terceira Turma;CTT-STJ;63811
63823;Coordenadoria da Quarta Turma;CQT-STJ;63811
63824;Coordenadoria da Quinta Turma;CQIT-STJ;63811
63825;Coordenadoria da Sexta Turma;CST-STJ;63811
63827;Coordenadoria da Primeira Seção;CPS-STJ;63826
63828;Coordenadoria da Corte Especial;CCE-STJ;63826
63829;Coordenadoria da Segunda Seção;CSS-STJ;63826
63833;Indice de Advogados;IA-STJ;62850
63835;Gabinete;GAB;63834
63837;Gabinete;GAB;63836
63838;Seção de Apoio Jurídico;SAJ;63836
63840;Gabinete;GAB;63839
63841;Assessoria de Imprensa;ASSI;63839
63843;Gabinete;GAB;63842
63845;Seção de Análise Contábil e Orçamentária;SAC;63844
63846;Seção de Auditoria;SAUD;63844
63847;Seção de Controle de Processos de Pessoal;SCP;63844
63849;Gabinete;GAB;63848
63851;Seção de Expedição;SE;63850
63852;Seção de Protocolo Geral;SPG;63850
63854;Seção de Almoxarifado;SA;63853
63855;Seção de Compras;SCOM;63853
63856;Seção de Contratos;SCON;63853
63857;Seção de Controle Patrimonial;SCPAT;63853
63858;Comissão Permanente de Licitação;CPL;63853
63859;Seção de Suprimento e Apoio;SSA;63853
63861;Seção de Manutenção e Obras;SMO;63860
63862;Seção de Segurança e Transporte;SST;63860
63864;Gabinete;GAB;63863
63866;Seção de Análise e Arquitetura de Sistemas;SAAS;63865
63868;Seção de Sistemas Eleitorais;SSE;63867
63869;Seção de Processamento de Dados;SPD;63867
63871;Seção de Apoio Técnico;SAT;63870
63872;Seção de Rede de Computadores e Comunicação de Dados;SRCD;63870
63873;Seção de Suporte;SSUP;63870
63875;Gabinete;GAB;63874
63877;Seção de Biblioteca e Editoração;SBE;63876
63878;Seção de Jurisprudência;SJ;63876
63880;Seção de Controle e Autuação de Processos;SCAP;63879
63881;Seção de Controle e Registro de Partidos;SCRP;63879
63883;Seção de Notas Taquigráficas;SNT;63882
63884;Seção de Redação e Revisão;SRR;63882
63886;Gabinete;GAB;63885
63888;Seção de Controle Contábil;SCC;63887
63889;Seção de Execução Financeira;SEF;63887
63890;Seção de Suprimentos e Pagamentos de Diárias e de Pessoal;SSP;63887
63892;Seção de Acompanhamento da Execução Orçamentária;SAEO;63891
63893;Seção de Programação Orçamentária;SPO;63891
63895;Gabinete;GAB;63894
63897;Seção de Acompanhamento e Avaliação de Desempenho;SAAD;63896
63898;Seção de Treinamentos e Cursos;STC;63896
63900;Seção de Pagamento a Inativos e Pensionistas;SPIP;63899
63901;Seção de Pagamento Ativos e Processamento de Folhas;SPAPF;63899
63902;Seção de Pagamento de Gratificações Eleitorais;SPGE;63899
63904;Seção de Controle dos Juízos Eleitorais;SCJE;63903
63905;Seção de Direitos e Deveres;SDD;63903
63906;Seção de Inativos e Pensionistas;SIP;63903
63907;Seção de Legislação e Normas;SLN;63903
63908;Seção de Registros Funcionais;SRF;63903
63909;Diretoria do Serviço de Assistência Médica e Social;DSA;63894
63910;Seção de Preparação Análise e Conferência;SPAC;63704
63911;Seção de Processamento;SPRO;63704
63912;Seção de Legislação e Normas;SLN;63705
63914;Setor de Ponto e Freqüência;SPF;63913
63915;Seção de Inativos e Pensionistas;SIP;63705
63916;Seção de Direitos e Deveres;SDD;63705
63918;Setor de Movimentação e Freqüência;SMF;63917
63919;Setor de Movimentação e Freqüência;SMF;63917
63920;Seção de Planejamento;SPLAN;63706
63921;Seção de Acompanhamento e Avaliação;SAA;63706
63922;Seção de Benefícios Sociais;SBS;63706
63923;Seção de Assistência Médica;SAM;63707
63924;Hospital de Força Aérea do Galeão;HFAG;65
63925;Assessoria da Presidência;ASSPR-TRE/RO;63724
63926;Seção de Divulgação e Imprensa;SDI-TRE/RO;63724
63927;Gabinete da Corregedoria;GABCOR-TRE/RO;63725
63928;Assessoria da Corregedoria;ASSCOR-TRE/RO;63725
63930;Gabinetes dos Ministros;GABM;63929
63932;Seção de Atas;SEAT;63931
63933;Seção de Registros das Atividades em Plenário;SRAP;63931
63936;Assessoria do Presidente;ASPRE;63935
63937;Assessoria da Presidência;ASP;63935
63940;Núcleo de Apoio ao Presidente;N/D;63939
63941;Seção de Correspondência;SECOR;63939
63942;Seção de Expediente;SEXP;63939
63943;Assessoria de Comunicação Social;ASCON;63938
63945;Assessoria de Planejamento;ASPO;63944
63946;Vice-Presidente;VC-PRES;63934
63948;Primeira Instância da Justiça Militar;PRJM-STM;62824
63969;Auditoria da 12ª CJM;AUD 12ª CJM;62824
63971;Setor de Redação;Sr;63805
63972;Setor de Processamento e Transporte Judiciário;Sptj;63805
63973;Setor de Cadastro de Candidatos e Partidos;Sccp;63805
63974;Seção de Taquigrafia, Acórdãos e Resoluções;Star;63807
63976;Setor de Redação e Revisão;Srr;63975
63977;Setor de Digitação;Sd;63975
63978;Seção de Apoio Processual à Procuradoria Regional Eleitoral;sappre;63807
63979;Supervisão de Gabinete;Sp;63808
63981;Seção de Orçamento;Sor;63980
63983;Setor de Lançamentos Financeiros;Slf;63982
63985;Setor de Acompanhamento e Execução Financeira;Saef;63984
63990;Seção de Orçamento;So;63808
63992;Assessoria;ASS-TRE/SE;63991
63993;Gabinete;GAB-TRE/SE;63991
63994;Comissão Permanente de Licitação;CPL-TRE/SE;63991
63995;Pregoeiro e Equipe de Apoio;PEA-TRE/SE;63991
63996;Membros;MEM-TRE/SE;62866
63998;Assessoria;ASSCOR-TRE/SE;63997
63999;Gabinete;GABCOR-TRE/SE;63997
64003;Seção de Estudos Organizacionais;SEO-TRE/SE;64002
64004;Seção de Assistência Jurídica;SAJ-TRE/SE;64002
64005;Seção de Planejamento Eleitoral;SPE-TRE/SE;64002
64007;Secretaria Judiciária;SJ-TRE/SE;64000
64011;Coordenadoria da Terceira Seção;CTS-STJ;63826
64012;Coordenadoria da Primeira Turma;CPT-STJ;63826
64013;Coordenadoria da Segunda Turma;CST-STJ;63826
64014;Coordenadoria da Terceira Turma;CTT-STJ;63826
64015;Coordenadoria da Quarta Turma;CQT-STJ;63826
64016;Coordenadoria da Quinta Turma;CQIT-STJ;63826
64017;Coordenadoria da Sexta Turma;CST-STJ;63826
64018;Coordenadoria da Primeira Seção;CPS;63830
64019;Coordenadoria da Corte Especial;CCE;63830
64020;Coordenadoria da Segunda Seção;CSS;63830
64021;Coordenadoria da Terceira Seção;CTS;63830
64022;Coordenadoria da Primeira Turma;CPT;63830
64023;Coordenadoria da Segunda Turma;CST;63830
64024;Coordenadoria da Terceira Turma;CTTT;63830
64025;Coordenadoria da Quarta Turma;CQT;63830
64026;Coordenadoria da Quinta Turma;CQIT;63830
64027;Coordenadoria da Sexta Turma;CST;63830
64028;Coordenadoria da Primeira Turma;CPT;63830
64030;Divisão de Processamento;DPRO;64029
64031;Divisão de Apoio a Julgamentos;DAJ;64029
64033;Divisão de Processamento;DPRO;64032
64034;Divisão de Apoio a Julgamentos;DAJ;64032
64036;Divisão de Processamento;DPRO;64035
64037;Divisão de Apoio a Julgamentos;DAJ;64035
64039;Divisão de Processamento;DPRO;64038
64040;Divisão de Apoio a Julgamentos;DAJ;64038
64042;Divisão de Processamento;DPRO;64041
64043;Divisão de Apoio a Julgamentos;DAJ;64041
64045;Divisão de Processamento;DPRO;64044
64046;Divisão de Apoio a Julgamentos;DAJ;64044
64048;Divisão de Processamento;DPRO;64047
64049;Divisão de Apoio a Julgamentos;DAJ;64047
64051;Divisão de Processamento;DPRO;64050
64052;Divisão de Apoio a Julgamentos;DAJ;64050
64054;Divisão de Processamento;DPRO;64053
64055;Divisão de Apoio a Julgamentos;DAJ;64053
64057;Subsecretaria de Execução Judicial e Estatística;SEJE;64056
64059;Divisão de Processamento;DPRO;64058
64060;Divisão de Apoio a Julgamentos;DAJ;64058
64061;Revista;REV;63832
64062;Seção de Acompanhamento aos Cartórios Eleitorais;SACE-GABC;63716
64063;Assessoria;Assessoria-DG;63718
64064;Assessoria;Asses-DG;63718
64066;Oficial de Gabinete;OFGAB-GABIN;64065
64067;Seção de Acompanhamento e Documentação Processual;SADP-GABIN;64065
64068;Seção de Apoio Técnico;SAT-GABIN;64065
64069;Zonas Eleitorais;ZEleitorais-DG;63718
64071;Seção de Acompanhamento Orientação de Gestão;SAOG-CCI;64070
64072;Seção de Auditoria;SA-CCI;64070
64077;Gabinete da Presidência;GPR-TRE/AC;64076
64078;Assessoria da Presidência;AP-TRE/AC;64076
64080;Gabinete da Corregedoria Regional Eleitoral;GCRE-TRE/AC;64079
64081;Assessoria da Corregedoria Regional Eleitoral;ACRE-TRE/AC;64079
64083;Gabinete da Diretoria-Geral;GDG-TRE/AC;64082
64084;Assessoria da Diretoria-Geral;ADG-TRE/AC;64082
64085;Coordenadoria de Controle Interno;CCI-TRE/AC;64082
64086;Secretaria de Administração;SA-TRE/AC;64079
